0.500000 0.300000 0.171260
0.500000 0.350000 0.200164
0.500000 0.400000 0.218224
0.500000 0.450000 0.239632
0.500000 0.500000 0.255952
0.500000 0.550000 0.268776
0.500000 0.600000 0.284336
0.500000 0.650000 0.294064
0.500000 0.700000 0.301708
0.500000 0.750000 0.308760
0.500000 0.800000 0.318264
0.500000 0.850000 0.326496
0.500000 0.900000 0.332136
0.500000 0.950000 0.337032
0.500000 1.000000 0.343712
0.550000 0.000000 0.000000
0.550000 0.050000 0.000000
0.550000 0.100000 0.040300
0.550000 0.150000 0.087272
0.550000 0.200000 0.127668
0.550000 0.250000 0.161808
0.550000 0.300000 0.192196
0.550000 0.350000 0.218492
0.550000 0.400000 0.242016
0.550000 0.450000 0.258372
0.550000 0.500000 0.277288
0.550000 0.550000 0.292512
0.550000 0.600000 0.304424
0.550000 0.650000 0.316548
0.550000 0.700000 0.326344
0.550000 0.750000 0.332664
0.550000 0.800000 0.344084
0.550000 0.850000 0.351376
0.550000 0.900000 0.355520
0.550000 0.950000 0.364008
0.550000 1.000000 0.368512
0.600000 0.000000 0.000000
0.600000 0.050000 0.000000
0.600000 0.100000 0.054868
0.600000 0.150000 0.100052
0.600000 0.200000 0.139020
0.600000 0.250000 0.178628
0.600000 0.300000 0.206872
0.600000 0.350000 0.235552
0.600000 0.400000 0.255288
0.600000 0.450000 0.277464
0.600000 0.500000 0.292652
0.600000 0.550000 0.309128
0.600000 0.600000 0.321752
0.600000 0.650000 0.331680
0.600000 0.700000 0.345240
0.600000 0.750000 0.356380
0.600000 0.800000 0.359852
0.600000 0.850000 0.370652
0.600000 0.900000 0.376712
0.600000 0.950000 0.383704
0.600000 1.000000 0.390708
0.650000 0.000000 0.000000
0.650000 0.050000 0.000000
0.650000 0.100000 0.062052
0.650000 0.150000 0.108644
0.650000 0.200000 0.151512
0.650000 0.250000 0.187580
0.650000 0.300000 0.221720
0.650000 0.350000 0.249060
0.650000 0.400000 0.272576
0.650000 0.450000 0.291160
0.650000 0.500000 0.310228
0.650000 0.550000 0.322720
0.650000 0.600000 0.338868
0.650000 0.650000 0.349992
0.650000 0.700000 0.361752
0.650000 0.750000 0.372424
0.650000 0.800000 0.381468
0.650000 0.850000 0.386852
0.650000 0.900000 0.395760
0.650000 0.950000 0.401200
0.650000 1.000000 0.408000
0.700000 0.000000 0.000000
0.700000 0.050000 0.000000
0.700000 0.100000 0.069912
0.700000 0.150000 0.116064
0.700000 0.200000 0.160680
0.700000 0.250000 0.197440
0.700000 0.300000 0.230944
0.700000 0.350000 0.259676
0.700000 0.400000 0.281652
0.700000 0.450000 0.302228
0.700000 0.500000 0.321572
0.700000 0.550000 0.336452
0.700000 0.600000 0.351640
0.700000 0.650000 0.362700
0.700000 0.700000 0.373348
0.700000 0.750000 0.385316
0.700000 0.800000 0.393992
0.700000 0.850000 0.399176
0.700000 0.900000 0.408700
0.700000 0.950000 0.415016
0.700000 1.000000 0.421804
0.750000 0.000000 0.000000
0.750000 0.050000 0.000000
0.750000 0.100000 0.074740
0.750000 0.150000 0.123992
0.750000 0.200000 0.167792
0.750000 0.250000 0.206900
0.750000 0.300000 0.240796
0.750000 0.350000 0.267908
0.750000 0.400000 0.293564
0.750000 0.450000 0.313664
0.750000 0.500000 0.332940
0.750000 0.550000 0.347440
0.750000 0.600000 0.363216
0.750000 0.650000 0.373388
0.750000 0.700000 0.387168
0.750000 0.750000 0.394420
0.750000 0.800000 0.405304
0.750000 0.850000 0.414388
0.750000 0.900000 0.421068
0.750000 0.950000 0.429892
0.750000 1.000000 0.436428
0.800000 0.000000 0.000000
0.800000 0.050000 0.005024
0.800000 0.100000 0.077908
0.800000 0.150000 0.129956
0.800000 0.200000 0.175208
0.800000 0.250000 0.216380
0.800000 0.300000 0.248600
0.800000 0.350000 0.278348
0.800000 0.400000 0.303156
0.800000 0.450000 0.322104
0.800000 0.500000 0.341440
0.800000 0.550000 0.357452
0.800000 0.600000 0.372048
0.800000 0.650000 0.385488
0.800000 0.700000 0.397072
0.800000 0.750000 0.409320
0.800000 0.800000 0.416556
0.800000 0.850000 0.426696
0.800000 0.900000 0.435024
0.800000 0.950000 0.440492
0.800000 1.000000 0.446520
0.850000 0.000000 0.000000
0.850000 0.050000 0.000000
0.850000 0.100000 0.083776
0.850000 0.150000 0.133528
0.850000 0.200000 0.179244
0.850000 0.250000 0.221192
0.850000 0.300000 0.253840
0.850000 0.350000 0.285820
0.850000 0.400000 0.308300
0.850000 0.450000 0.329464
0.850000 0.500000 0.349888
0.850000 0.550000 0.366268
0.850000 0.600000 0.381388
0.850000 0.650000 0.393700
0.850000 0.700000 0.408028
0.850000 0.750000 0.418448
0.850000 0.800000 0.425640
0.850000 0.850000 0.435024
0.850000 0.900000 0.444104
0.850000 0.950000 0.452220
0.850000 1.000000 0.456904
0.900000 0.000000 0.000000
0.900000 0.050000 0.000000
0.900000 0.100000 0.086216
0.900000 0.150000 0.138236
0.900000 0.200000 0.188404
0.900000 0.250000 0.226616
0.900000 0.300000 0.261764
0.900000 0.350000 0.292740
0.900000 0.400000 0.315536
0.900000 0.450000 0.338180
0.900000 0.500000 0.357524
0.900000 0.550000 0.374096
0.900000 0.600000 0.387800
0.900000 0.650000 0.404432
0.900000 0.700000 0.412588
0.900000 0.750000 0.426676
0.900000 0.800000 0.435988
0.900000 0.850000 0.446016
0.900000 0.900000 0.452640
0.900000 0.950000 0.461608
0.900000 1.000000 0.467452
0.950000 0.000000 0.000000
0.950000 0.050000 0.000000
0.950000 0.100000 0.090448
0.950000 0.150000 0.142368
0.950000 0.200000 0.190888
0.950000 0.250000 0.231236
0.950000 0.300000 0.266828
0.950000 0.350000 0.294568
0.950000 0.400000 0.324356
0.950000 0.450000 0.346488
0.950000 0.500000 0.364476
0.950000 0.550000 0.384384
0.950000 0.600000 0.395388
0.950000 0.650000 0.410148
0.950000 0.700000 0.421648
0.950000 0.750000 0.434280
0.950000 0.800000 0.444148
0.950000 0.850000 0.452820
0.950000 0.900000 0.461464
0.950000 0.950000 0.469320
0.950000 1.000000 0.477180
1.000000 0.000000 0.000000
1.000000 0.050000 0.000000
1.000000 0.100000 0.093356
1.000000 0.150000 0.146476
1.000000 0.200000 0.195432
1.000000 0.250000 0.236260
1.000000 0.300000 0.274596
1.000000 0.350000 0.300204
1.000000 0.400000 0.328336
1.000000 0.450000 0.349896
1.000000 0.500000 0.368576
1.000000 0.550000 0.388740
1.000000 0.600000 0.402624
1.000000 0.650000 0.418432
1.000000 0.700000 0.430244
1.000000 0.750000 0.442308
1.000000 0.800000 0.452564
1.000000 0.850000 0.459196
1.000000 0.900000 0.469212
1.000000 0.950000 0.478968
1.000000 1.000000 0.482928
